302,2.40567,0.10648,0.05836,11.01,-0.04,407,302,Clarissa
8235,2.38881,0.10583,0.05911,14.57,-4.12,407,302,Clarissa
33536,2.40382,0.10701,0.05928,15.06,-0.37,407,302,Clarissa
36286,2.39467,0.10371,0.05764,15.49,-1.76,407,302,Clarissa
41746,2.40358,0.10621,0.05862,15.03,-0.42,407,302,Clarissa
50294,2.41105,0.10594,0.05833,15.89,0.71,407,302,Clarissa
78921,2.40285,0.10671,0.05927,15.78,-0.4,407,302,Clarissa
79308,2.41093,0.10621,0.05894,16.17,0.61,407,302,Clarissa
84218,2.40084,0.10583,0.05818,16.19,-0.56,407,302,Clarissa
89135,2.41184,0.10557,0.0578,15.2,1.12,407,302,Clarissa
92634,2.39951,0.10738,0.05954,16.09,-0.75,407,302,Clarissa
95074,2.40266,0.10567,0.05745,15.54,-0.47,407,302,Clarissa
98178,2.402,0.10583,0.05771,15.15,-0.69,407,302,Clarissa
99691,2.40016,0.10645,0.05779,15.91,-0.73,407,302,Clarissa
102822,2.3878,0.10915,0.05755,16.18,-2.08,407,302,Clarissa
103876,2.39946,0.10684,0.05917,16.38,-0.66,407,302,Clarissa
106918,2.3953,0.10984,0.05645,16.23,-1.18,407,302,Clarissa
106919,2.4007,0.10707,0.05981,16.01,-0.63,407,302,Clarissa
108859,2.39677,0.10964,0.05852,16.18,-1.04,407,302,Clarissa
109368,2.40041,0.10648,0.05918,16.13,-0.63,407,302,Clarissa
112414,2.38721,0.10814,0.05766,16.24,-2.09,407,302,Clarissa
115312,2.40188,0.10649,0.05913,15.91,-0.5,407,302,Clarissa
122425,2.4122,0.10622,0.05834,16.06,0.8,407,302,Clarissa
126328,2.39593,0.10527,0.0594,16.51,-0.97,407,302,Clarissa
128623,2.41389,0.10665,0.05872,17.11,0.62,407,302,Clarissa
130660,2.39617,0.1019,0.05706,16.51,-0.95,407,302,Clarissa
132248,2.40036,0.10537,0.05883,15.63,-0.8,407,302,Clarissa
142054,2.4078,0.10627,0.05898,16.95,0.17,407,302,Clarissa
142751,2.40001,0.10492,0.05952,17.05,-0.44,407,302,Clarissa
147769,2.40252,0.10699,0.05862,16.17,-0.37,407,302,Clarissa
148526,2.40068,0.10423,0.05846,16.64,-0.47,407,302,Clarissa
150673,2.39645,0.10893,0.05917,17.31,-0.64,407,302,Clarissa
