272,2.77784,0.05051,0.06918,10.47,-3.85,519,1726,Hoffmeister
1726,2.7874,0.04701,0.07636,12.19,0,519,1726,Hoffmeister
2930,2.78021,0.04662,0.07581,12.85,-0.97,519,1726,Hoffmeister
2996,2.78228,0.04763,0.07576,11.98,-1.03,519,1726,Hoffmeister
4124,2.78652,0.04755,0.07624,12.44,-0.14,519,1726,Hoffmeister
4516,2.77764,0.04604,0.08117,12.31,-1.68,519,1726,Hoffmeister
5091,2.78327,0.04766,0.07611,12.4,-0.68,519,1726,Hoffmeister
5591,2.77999,0.04852,0.07579,13.01,-0.93,519,1726,Hoffmeister
5866,2.78966,0.04709,0.07638,13.32,0.24,519,1726,Hoffmeister
6230,2.78168,0.04702,0.0763,13.14,-0.67,519,1726,Hoffmeister
6716,2.79054,0.04719,0.07504,12.96,0.4,519,1726,Hoffmeister
6782,2.79007,0.04633,0.07689,12.83,0.36,519,1726,Hoffmeister
7607,2.78271,0.04713,0.07637,12.81,-0.64,519,1726,Hoffmeister
7880,2.78395,0.04772,0.07561,12.84,-0.47,519,1726,Hoffmeister
8808,2.78798,0.04836,0.07582,13.85,0.05,519,1726,Hoffmeister
9003,2.78144,0.04747,0.07671,12.9,-0.78,519,1726,Hoffmeister
9326,2.79051,0.04631,0.0767,13.73,0.28,519,1726,Hoffmeister
9920,2.78445,0.04752,0.0761,13.27,-0.33,519,1726,Hoffmeister
10658,2.7867,0.0487,0.07593,13.27,-0.08,519,1726,Hoffmeister
11164,2.79691,0.04888,0.07652,13.74,0.85,519,1726,Hoffmeister
11267,2.78372,0.04763,0.07687,13.61,-0.35,519,1726,Hoffmeister
11561,2.79007,0.04929,0.0763,14.15,0.2,519,1726,Hoffmeister
11567,2.8085,0.0469,0.07641,13.63,1.98,519,1726,Hoffmeister
11659,2.77103,0.04993,0.06861,13.33,-1.77,519,1726,Hoffmeister
11742,2.79381,0.04766,0.07795,13.71,0.58,519,1726,Hoffmeister
11938,2.78219,0.04939,0.07676,14.21,-0.37,519,1726,Hoffmeister
12317,2.79064,0.04704,0.07667,13.32,0.35,519,1726,Hoffmeister
13588,2.79816,0.04663,0.07638,14.13,0.8,519,1726,Hoffmeister
14366,2.78774,0.04801,0.0769,14.45,0.02,519,1726,Hoffmeister
14403,2.77187,0.04939,0.06928,14.02,-1.22,519,1726,Hoffmeister
14765,2.76613,0.05075,0.07554,14.45,-1.37,519,1726,Hoffmeister
14970,2.76949,0.0513,0.08716,14.3,-1.24,519,1726,Hoffmeister
15602,2.77788,0.04894,0.07583,13.19,-1.1,519,1726,Hoffmeister
15747,2.79241,0.04661,0.07564,13.3,0.55,519,1726,Hoffmeister
16844,2.79634,0.04748,0.07663,13.43,0.92,519,1726,Hoffmeister
17227,2.795,0.04637,0.07527,14.22,0.54,519,1726,Hoffmeister
18191,2.78337,0.04862,0.07632,13.67,-0.37,519,1726,Hoffmeister
18465,2.79225,0.04674,0.0764,14.36,0.33,519,1726,Hoffmeister
18567,2.77833,0.05005,0.07553,14.33,-0.62,519,1726,Hoffmeister
19638,2.75633,0.05187,0.08963,14.28,-2.16,519,1726,Hoffmeister
19652,2.77232,0.05539,0.08177,13.76,-1.33,519,1726,Hoffmeister
20577,2.77793,0.04672,0.0807,13.83,-0.81,519,1726,Hoffmeister
21245,2.78116,0.0456,0.07719,14.74,-0.35,519,1726,Hoffmeister
21534,2.78771,0.04761,0.07668,13.22,0.04,519,1726,Hoffmeister
22336,2.79131,0.04596,0.07632,14.69,0.23,519,1726,Hoffmeister
22671,2.80391,0.04591,0.07637,13.66,1.53,519,1726,Hoffmeister
22838,2.78161,0.04732,0.07697,14.37,-0.39,519,1726,Hoffmeister
23806,2.78883,0.04658,0.07611,14.29,0.1,519,1726,Hoffmeister
23819,2.78373,0.04422,0.07795,13.45,-0.37,519,1726,Hoffmeister
23840,2.80214,0.0471,0.07655,14.03,1.15,519,1726,Hoffmeister
23900,2.78621,0.04723,0.07661,13.49,-0.12,519,1726,Hoffmeister
24268,2.81043,0.04581,0.07636,14.26,1.62,519,1726,Hoffmeister
25194,2.792,0.04592,0.07656,13.87,0.39,519,1726,Hoffmeister
25199,2.78577,0.04631,0.07611,13.68,-0.15,519,1726,Hoffmeister
25240,2.78914,0.04941,0.07589,13.8,0.15,519,1726,Hoffmeister
25630,2.78231,0.04932,0.07694,14.57,-0.31,519,1726,Hoffmeister
25704,2.78451,0.04521,0.07638,14.12,-0.22,519,1726,Hoffmeister
25773,2.78359,0.04702,0.07587,13.66,-0.35,519,1726,Hoffmeister
25816,2.77036,0.04212,0.0838,14.14,-1.27,519,1726,Hoffmeister
27495,2.78164,0.04723,0.0757,14.06,-0.44,519,1726,Hoffmeister
27588,2.78244,0.04568,0.07667,14.54,-0.31,519,1726,Hoffmeister
30288,2.79513,0.04709,0.07547,14.68,0.45,519,1726,Hoffmeister
31588,2.78935,0.04641,0.07662,14.59,0.12,519,1726,Hoffmeister
32527,2.78469,0.04705,0.07588,13.32,-0.29,519,1726,Hoffmeister
33230,2.77995,0.04516,0.07752,15,-0.37,519,1726,Hoffmeister
33246,2.79861,0.04674,0.07639,13.38,1.18,519,1726,Hoffmeister
33254,2.80093,0.04637,0.07639,14.43,0.88,519,1726,Hoffmeister
33470,2.7807,0.05036,0.0761,13.67,-0.62,519,1726,Hoffmeister
34410,2.79839,0.04686,0.07629,14.35,0.74,519,1726,Hoffmeister
34941,2.78988,0.04697,0.07551,14.11,0.19,519,1726,Hoffmeister
35196,2.80331,0.04516,0.07643,15,0.8,519,1726,Hoffmeister
36252,2.77965,0.04714,0.07568,14.85,-0.42,519,1726,Hoffmeister
37125,2.80517,0.04598,0.07638,14.86,0.95,519,1726,Hoffmeister
38244,2.76872,0.06015,0.08325,14.22,-1.34,519,1726,Hoffmeister
39012,2.78629,0.04781,0.0774,14.44,-0.07,519,1726,Hoffmeister
39035,2.78244,0.04807,0.07585,14.83,-0.27,519,1726,Hoffmeister
39184,2.76919,0.05004,0.07456,15.06,-0.89,519,1726,Hoffmeister
39239,2.79059,0.04649,0.07568,14.18,0.23,519,1726,Hoffmeister
39546,2.79209,0.04329,0.08189,14.4,0.31,519,1726,Hoffmeister
39554,2.79469,0.04679,0.07561,14.23,0.52,519,1726,Hoffmeister
39628,2.78241,0.04464,0.07652,14.61,-0.3,519,1726,Hoffmeister
39686,2.79443,0.04781,0.07597,13.83,0.6,519,1726,Hoffmeister
41000,2.8007,0.04716,0.07667,14.26,0.94,519,1726,Hoffmeister
41079,2.78469,0.04712,0.07668,13.94,-0.22,519,1726,Hoffmeister
43068,2.77721,0.04905,0.08195,14.9,-0.53,519,1726,Hoffmeister
43720,2.74153,0.05051,0.06858,15.53,-1.8,519,1726,Hoffmeister
43848,2.79616,0.04586,0.07648,14.96,0.45,519,1726,Hoffmeister
44325,2.76727,0.05115,0.07518,14.42,-1.31,519,1726,Hoffmeister
44410,2.79696,0.04724,0.07704,13.96,0.77,519,1726,Hoffmeister
45580,2.78369,0.04647,0.07633,14.39,-0.25,519,1726,Hoffmeister
46076,2.77092,0.04846,0.07655,14.94,-0.85,519,1726,Hoffmeister
46195,2.78907,0.04856,0.07789,14.59,0.1,519,1726,Hoffmeister
47557,2.78198,0.04916,0.07686,13.72,-0.49,519,1726,Hoffmeister
47738,2.77384,0.0475,0.07844,14.54,-0.84,519,1726,Hoffmeister
50283,2.78511,0.0468,0.07619,14.76,-0.13,519,1726,Hoffmeister
50599,2.78726,0.04823,0.07679,13.96,0,519,1726,Hoffmeister
50836,2.79769,0.04638,0.07543,14.47,0.66,519,1726,Hoffmeister
52093,2.78958,0.04573,0.07597,14.98,0.11,519,1726,Hoffmeister
52101,2.79243,0.04625,0.07514,14.31,0.35,519,1726,Hoffmeister
52134,2.78925,0.04588,0.07629,13.71,0.17,519,1726,Hoffmeister
52637,2.77578,0.04744,0.07265,14.83,-0.63,519,1726,Hoffmeister
54856,2.78674,0.04946,0.07614,13.89,-0.06,519,1726,Hoffmeister
55122,2.77701,0.04798,0.07678,14.52,-0.65,519,1726,Hoffmeister
55302,2.77666,0.04958,0.08025,13.84,-0.92,519,1726,Hoffmeister
55671,2.7797,0.04622,0.07693,14.52,-0.48,519,1726,Hoffmeister
55799,2.74709,0.04464,0.07011,14.03,-3.15,519,1726,Hoffmeister
55911,2.79071,0.04589,0.07696,13.9,0.27,519,1726,Hoffmeister
56838,2.81001,0.04702,0.07613,14.08,1.73,519,1726,Hoffmeister
57577,2.77786,0.04817,0.08182,14.68,-0.55,519,1726,Hoffmeister
57680,2.7631,0.0493,0.08727,14.68,-1.41,519,1726,Hoffmeister
58001,2.78371,0.04723,0.07665,14.83,-0.2,519,1726,Hoffmeister
60055,2.77062,0.04997,0.06857,14.24,-1.19,519,1726,Hoffmeister
60058,2.76027,0.04941,0.08298,14.79,-1.49,519,1726,Hoffmeister
60196,2.78234,0.0481,0.07635,14.75,-0.28,519,1726,Hoffmeister
60819,2.77479,0.04882,0.07856,14.64,-0.74,519,1726,Hoffmeister
61432,2.78555,0.05021,0.07786,15.43,-0.08,519,1726,Hoffmeister
61473,2.78926,0.04671,0.07552,14.43,0.12,519,1726,Hoffmeister
61481,2.76571,0.05159,0.07548,14.62,-1.29,519,1726,Hoffmeister
61605,2.79794,0.0465,0.07615,14.74,0.59,519,1726,Hoffmeister
61718,2.79716,0.04693,0.0766,14.21,0.7,519,1726,Hoffmeister
61792,2.77828,0.04634,0.08235,14.96,-0.46,519,1726,Hoffmeister
62096,2.80661,0.04629,0.07614,14.16,1.41,519,1726,Hoffmeister
62230,2.79136,0.04868,0.07694,14.94,0.2,519,1726,Hoffmeister
62259,2.78389,0.04445,0.07751,14.76,-0.2,519,1726,Hoffmeister
62488,2.79357,0.05044,0.07676,15.58,0.24,519,1726,Hoffmeister
62527,2.77579,0.04609,0.07684,15.19,-0.53,519,1726,Hoffmeister
62609,2.77569,0.04792,0.07787,15.01,-0.58,519,1726,Hoffmeister
62645,2.79714,0.04635,0.07648,15.24,0.44,519,1726,Hoffmeister
62682,2.79059,0.04615,0.07757,15.73,0.11,519,1726,Hoffmeister
62719,2.78819,0.04778,0.0755,14.63,0.05,519,1726,Hoffmeister
62867,2.7795,0.04624,0.07921,15.22,-0.36,519,1726,Hoffmeister
62868,2.76875,0.04927,0.07447,14.43,-1.21,519,1726,Hoffmeister
63783,2.78813,0.04365,0.07502,15.23,0.03,519,1726,Hoffmeister
63833,2.79744,0.05012,0.07656,15.06,0.49,519,1726,Hoffmeister
64209,2.77895,0.04606,0.08418,15.03,-0.42,519,1726,Hoffmeister
64424,2.80235,0.04666,0.07624,14.33,1.02,519,1726,Hoffmeister
65230,2.78991,0.04474,0.0757,15.25,0.11,519,1726,Hoffmeister
65613,2.77714,0.04719,0.08116,15.26,-0.46,519,1726,Hoffmeister
65620,2.77349,0.0468,0.07739,15.35,-0.59,519,1726,Hoffmeister
65624,2.76523,0.04959,0.07508,14.92,-1.15,519,1726,Hoffmeister
66736,2.77128,0.0607,0.08183,14.32,-1.1,519,1726,Hoffmeister
66738,2.79218,0.04689,0.07682,14.42,0.31,519,1726,Hoffmeister
67209,2.79319,0.04587,0.07682,15.67,0.21,519,1726,Hoffmeister
67224,2.79733,0.0464,0.07525,15.05,0.49,519,1726,Hoffmeister
68243,2.77837,0.0469,0.07881,15.22,-0.41,519,1726,Hoffmeister
69162,2.79562,0.04528,0.07584,15.47,0.33,519,1726,Hoffmeister
69242,2.78083,0.04489,0.07605,14.62,-0.39,519,1726,Hoffmeister
69756,2.78225,0.04619,0.07545,15.81,-0.18,519,1726,Hoffmeister
69759,2.78528,0.045,0.07571,14.33,-0.14,519,1726,Hoffmeister
69908,2.79027,0.05008,0.07553,14.65,0.17,519,1726,Hoffmeister
70866,2.77988,0.04673,0.07614,15.02,-0.37,519,1726,Hoffmeister
70907,2.76344,0.05128,0.07526,15.25,-1.07,519,1726,Hoffmeister
70928,2.76815,0.05018,0.07608,15.57,-0.74,519,1726,Hoffmeister
71114,2.77725,0.05079,0.08408,14.77,-0.56,519,1726,Hoffmeister
71182,2.76581,0.05042,0.07444,14.83,-1.17,519,1726,Hoffmeister
71262,2.76811,0.05128,0.07418,14.53,-1.2,519,1726,Hoffmeister
71279,2.79817,0.05186,0.07704,14.55,0.66,519,1726,Hoffmeister
71323,2.7836,0.04704,0.07599,14.76,-0.21,519,1726,Hoffmeister
71441,2.7863,0.04395,0.07336,14.92,-0.06,519,1726,Hoffmeister
72798,2.78054,0.05182,0.0862,15.1,-0.33,519,1726,Hoffmeister
72814,2.79365,0.04783,0.07657,14.93,0.32,519,1726,Hoffmeister
72832,2.78533,0.04712,0.07657,15.64,-0.08,519,1726,Hoffmeister
73358,2.78279,0.04834,0.08259,15.26,-0.2,519,1726,Hoffmeister
73453,2.77457,0.0475,0.08255,15.21,-0.58,519,1726,Hoffmeister
73736,2.7754,0.05723,0.08172,15.35,-0.51,519,1726,Hoffmeister
74168,2.76023,0.04313,0.07602,15.01,-1.35,519,1726,Hoffmeister
74359,2.75611,0.05205,0.08745,14.98,-1.58,519,1726,Hoffmeister
75794,2.78702,0.04668,0.07636,15.04,-0.02,519,1726,Hoffmeister
