313,2.37584,0.2325,0.20397,9.01,0,415,313,Chaldaea
1386,2.36472,0.23555,0.19396,13.29,-0.24,415,313,Chaldaea
5333,2.3455,0.22644,0.20218,12.94,-0.78,415,313,Chaldaea
7030,2.4382,0.22026,0.1759,13.59,1.19,415,313,Chaldaea
7229,2.41411,0.2281,0.18614,15.03,0.38,415,313,Chaldaea
8106,2.41144,0.23151,0.19122,13.48,0.72,415,313,Chaldaea
10058,2.39768,0.23446,0.18205,14.21,0.31,415,313,Chaldaea
15265,2.42561,0.22002,0.18145,14.24,0.71,415,313,Chaldaea
16975,2.3913,0.2346,0.18831,13.6,0.3,415,313,Chaldaea
18005,2.39585,0.23314,0.19318,13.96,0.32,415,313,Chaldaea
19145,2.40018,0.23139,0.17252,13.85,0.41,415,313,Chaldaea
21760,2.3955,0.22595,0.18154,13.86,0.33,415,313,Chaldaea
26121,2.39711,0.23006,0.18155,13.55,0.42,415,313,Chaldaea
28424,2.41843,0.21952,0.1864,13.98,0.68,415,313,Chaldaea
29623,2.37321,0.23029,0.20366,14.01,-0.04,415,313,Chaldaea
33351,2.38941,0.23949,0.2031,14.76,0.15,415,313,Chaldaea
33913,2.3661,0.23023,0.20002,13.74,-0.17,415,313,Chaldaea
34487,2.39153,0.23568,0.20551,14.64,0.19,415,313,Chaldaea
35135,2.40594,0.22024,0.19624,14.63,0.36,415,313,Chaldaea
35358,2.41958,0.22952,0.18993,15.03,0.43,415,313,Chaldaea
39968,2.40904,0.22789,0.18228,14.87,0.35,415,313,Chaldaea
40272,2.40777,0.23403,0.19327,15.11,0.3,415,313,Chaldaea
46566,2.42321,0.23381,0.18825,14.26,0.67,415,313,Chaldaea
52576,2.40981,0.23006,0.19119,15.86,0.23,415,313,Chaldaea
53178,2.39643,0.23712,0.19983,14.21,0.3,415,313,Chaldaea
56574,2.41511,0.22822,0.19443,14.51,0.49,415,313,Chaldaea
66367,2.36054,0.22609,0.19978,15.59,-0.12,415,313,Chaldaea
