832,2.8644,0.0439,0.03687,11.18,0,610,832,Karin
1079,2.87388,0.04727,0.03643,10.99,20.03,610,832,Karin
1618,2.86878,0.04588,0.03646,11.06,8.96,610,832,Karin
2226,2.86897,0.04502,0.03608,11.71,6.93,610,832,Karin
2963,2.87076,0.04659,0.03719,12.2,7.7,610,832,Karin
4507,2.86888,0.04539,0.03656,11.9,6.23,610,832,Karin
5141,2.87239,0.04613,0.03703,12.51,8.38,610,832,Karin
7902,2.87187,0.04683,0.03604,13.01,6.23,610,832,Karin
10783,2.8648,0.04411,0.03683,13.41,0.28,610,832,Karin
11728,2.86555,0.04443,0.03676,13.48,0.77,610,832,Karin
13765,2.86967,0.04585,0.03688,14.41,2.31,610,832,Karin
13807,2.86885,0.04527,0.03682,13.68,2.72,610,832,Karin
15649,2.86418,0.04393,0.0365,14.7,-0.08,610,832,Karin
16706,2.862,0.0433,0.03676,14.43,-1.04,610,832,Karin
20089,2.8617,0.04312,0.03696,14.76,-1.01,610,832,Karin
20095,2.86709,0.04478,0.03644,14.44,1.16,610,832,Karin
23054,2.86938,0.04553,0.03683,14.78,1.84,610,832,Karin
23338,2.86781,0.04509,0.03734,14.86,1.21,610,832,Karin
23891,2.86486,0.04361,0.03526,14.08,0.23,610,832,Karin
26970,2.86726,0.04473,0.03645,14.93,0.98,610,832,Karin
28271,2.87018,0.04584,0.03683,14.31,2.65,610,832,Karin
34312,2.86857,0.04543,0.03679,14.37,1.86,610,832,Karin
40782,2.86698,0.04477,0.03732,14.55,1.06,610,832,Karin
40789,2.86147,0.04305,0.037,14.74,-1.1,610,832,Karin
40921,2.86876,0.04526,0.03662,14.37,1.94,610,832,Karin
41307,2.86604,0.04455,0.03651,15.18,0.5,610,832,Karin
43032,2.86616,0.04451,0.03687,14.2,0.85,610,832,Karin
45257,2.85934,0.04239,0.03601,14.67,-1.96,610,832,Karin
47640,2.86498,0.04419,0.03687,14.48,0.25,610,832,Karin
47866,2.86165,0.04301,0.03664,15.24,-0.82,610,832,Karin
48312,2.86111,0.04285,0.03661,14.74,-1.24,610,832,Karin
48369,2.86647,0.04446,0.03692,14.62,0.82,610,832,Karin
50715,2.86592,0.04447,0.03667,14.29,0.7,610,832,Karin
51068,2.86367,0.04375,0.037,14.62,-0.29,610,832,Karin
51089,2.87035,0.04593,0.03669,14.77,2.2,610,832,Karin
51923,2.86732,0.04501,0.03704,15.09,0.93,610,832,Karin
52009,2.86198,0.04338,0.03714,15.15,-0.75,610,832,Karin
55124,2.86705,0.04492,0.03626,14.97,0.9,610,832,Karin
55852,2.86158,0.04307,0.03705,15.49,-0.75,610,832,Karin
56285,2.86542,0.04436,0.0365,14.98,0.34,610,832,Karin
57735,2.86625,0.04449,0.03689,14.8,0.68,610,832,Karin
64165,2.86399,0.04391,0.03689,15.14,-0.13,610,832,Karin
65383,2.86183,0.04298,0.03663,15.69,-0.62,610,832,Karin
65801,2.86306,0.04366,0.03634,15.25,-0.4,610,832,Karin
69009,2.86516,0.04429,0.03668,14.8,0.28,610,832,Karin
69174,2.86237,0.0433,0.03643,15.31,-0.59,610,832,Karin
69802,2.86589,0.04435,0.03603,14.68,0.58,610,832,Karin
69880,2.865,0.04412,0.03722,14.17,0.29,610,832,Karin
71003,2.86201,0.04327,0.03678,14.89,-0.84,610,832,Karin
71031,2.86532,0.04434,0.03735,14.57,0.37,610,832,Karin
73950,2.86177,0.04315,0.03633,15.23,-0.79,610,832,Karin
75176,2.86647,0.04457,0.03722,15.72,0.5,610,832,Karin
75668,2.86453,0.04385,0.03688,14.94,0.04,610,832,Karin
76686,2.86475,0.04407,0.03715,14.77,0.13,610,832,Karin
78594,2.86488,0.04431,0.03643,15.29,0.14,610,832,Karin
79035,2.86398,0.04391,0.03691,14.54,-0.17,610,832,Karin
79213,2.86651,0.04455,0.03726,14.7,0.81,610,832,Karin
82780,2.86786,0.04516,0.03697,14.78,1.28,610,832,Karin
83073,2.86862,0.04626,0.03652,15.37,1.19,610,832,Karin
84075,2.85809,0.04218,0.0367,15.96,-1.35,610,832,Karin
84465,2.86546,0.04441,0.03739,14.97,0.36,610,832,Karin
85350,2.86675,0.04469,0.03727,15.17,0.72,610,832,Karin
87990,2.86415,0.04408,0.03649,14.83,-0.09,610,832,Karin
88892,2.8609,0.04298,0.03647,15.42,-0.96,610,832,Karin
89546,2.86677,0.0447,0.03705,15.04,0.78,610,832,Karin
90640,2.86598,0.04472,0.0373,15.22,0.48,610,832,Karin
91694,2.86099,0.04293,0.03655,15.09,-1.09,610,832,Karin
91706,2.86229,0.04346,0.03715,14.89,-0.74,610,832,Karin
93632,2.86764,0.04485,0.0371,15.14,1.01,610,832,Karin
93690,2.86802,0.04512,0.03727,15.39,1.01,610,832,Karin
94089,2.86529,0.04435,0.03675,14.46,0.38,610,832,Karin
95276,2.86326,0.04366,0.03613,15.37,-0.32,610,832,Karin
97104,2.86612,0.04457,0.03631,15.28,0.5,610,832,Karin
97137,2.87071,0.04596,0.03647,15.64,1.57,610,832,Karin
97356,2.87401,0.04654,0.03588,14.99,3.22,610,832,Karin
100295,2.86781,0.04533,0.0368,15.4,0.95,610,832,Karin
103852,2.86799,0.0451,0.03664,15.3,1.04,610,832,Karin
