816,3.00382,0.14466,0.22782,10.32,-99.9999,641,816,Juliana
4430,2.99019,0.14765,0.233,12.92,-99.9999,641,816,Juliana
8573,2.9805,0.13977,0.23119,12.38,-99.9999,641,816,Juliana
11078,2.9781,0.13738,0.23054,12.12,-99.9999,641,816,Juliana
18769,2.97477,0.14117,0.23316,12.18,-99.9999,641,816,Juliana
23951,3.01087,0.14434,0.22862,13.39,-99.9999,641,816,Juliana
25071,2.97008,0.13968,0.23058,12.83,-99.9999,641,816,Juliana
26126,2.98985,0.13806,0.23164,13.86,-99.9999,641,816,Juliana
31314,2.99618,0.14813,0.23149,14.65,-99.9999,641,816,Juliana
36986,2.98447,0.14995,0.23108,13.7,-99.9999,641,816,Juliana
39233,3.00129,0.14725,0.227,13.75,-99.9999,641,816,Juliana
47924,3.00068,0.13709,0.22243,13.83,-99.9999,641,816,Juliana
56788,3.01626,0.1483,0.22872,13.78,-99.9999,641,816,Juliana
56947,2.98776,0.14871,0.2313,14.62,-99.9999,641,816,Juliana
58854,3.01482,0.14792,0.22599,13.71,-99.9999,641,816,Juliana
60012,3.0126,0.14169,0.22776,14.21,-99.9999,641,816,Juliana
66066,3.00538,0.14062,0.2262,14.68,-99.9999,641,816,Juliana
73634,3.01734,0.14345,0.23067,14.56,-99.9999,641,816,Juliana
89785,3.02862,0.14715,0.22648,14.47,-99.9999,641,816,Juliana
95903,3.02236,0.1433,0.2277,14.3,-99.9999,641,816,Juliana
99178,2.98831,0.14789,0.23046,14.3,-99.9999,641,816,Juliana
108075,2.96799,0.14129,0.23068,14.13,-99.9999,641,816,Juliana
121447,3.02073,0.14542,0.22737,14.58,-99.9999,641,816,Juliana
141242,2.97431,0.13838,0.22855,14.53,-99.9999,641,816,Juliana
141247,3.02902,0.14996,0.22812,15.38,-99.9999,641,816,Juliana
143494,2.97894,0.14236,0.22871,15.66,-99.9999,641,816,Juliana
151876,2.96383,0.13937,0.23042,14.75,-99.9999,641,816,Juliana
154251,3.02366,0.14826,0.22855,14.5,-99.9999,641,816,Juliana
176372,3.00144,0.14011,0.22143,15.53,-99.9999,641,816,Juliana
177010,2.97333,0.1487,0.23056,15.41,-99.9999,641,816,Juliana
180760,2.96569,0.14433,0.23109,14.69,-99.9999,641,816,Juliana
195685,2.98909,0.14759,0.23063,14.68,-99.9999,641,816,Juliana
204208,2.97771,0.14418,0.23106,15.57,-99.9999,641,816,Juliana
206131,2.98591,0.14932,0.23043,14.97,-99.9999,641,816,Juliana
206666,3.0061,0.14679,0.22908,14.46,-99.9999,641,816,Juliana
211796,3.02399,0.14202,0.22767,15.02,-99.9999,641,816,Juliana
220856,3.02356,0.14459,0.22728,14.79,-99.9999,641,816,Juliana
222160,2.96391,0.1409,0.23451,14.73,-99.9999,641,816,Juliana
226381,2.98794,0.14504,0.22966,14.59,-99.9999,641,816,Juliana
239808,2.99022,0.1465,0.2324,15.43,-99.9999,641,816,Juliana
241721,3.02146,0.1476,0.22905,15.27,-99.9999,641,816,Juliana
244594,2.99058,0.14371,0.22686,15.53,-99.9999,641,816,Juliana
244818,2.96383,0.1446,0.22764,16.01,-99.9999,641,816,Juliana
245520,2.97557,0.14348,0.23013,15.22,-99.9999,641,816,Juliana
248424,2.97779,0.14436,0.23061,15.32,-99.9999,641,816,Juliana
248964,2.98069,0.14331,0.23018,15.11,-99.9999,641,816,Juliana
249132,2.99017,0.1486,0.23029,15.55,-99.9999,641,816,Juliana
250266,2.9859,0.14581,0.22954,15.76,-99.9999,641,816,Juliana
260459,3.02169,0.14609,0.22802,14.96,-99.9999,641,816,Juliana
264784,2.97545,0.15157,0.23068,15.26,-99.9999,641,816,Juliana
279107,2.9724,0.14983,0.23319,16.02,-99.9999,641,816,Juliana
295367,2.98156,0.13995,0.22953,16.26,-99.9999,641,816,Juliana
296894,2.977,0.14585,0.22989,15.82,-99.9999,641,816,Juliana
297682,2.99378,0.14865,0.22977,15.39,-99.9999,641,816,Juliana
318318,3.00224,0.13888,0.22606,15.63,-99.9999,641,816,Juliana
324829,2.99139,0.14131,0.22798,15.46,-99.9999,641,816,Juliana
328011,2.97806,0.14586,0.23016,16.81,-99.9999,641,816,Juliana
331325,3.02832,0.14438,0.22859,15.65,-99.9999,641,816,Juliana
335644,3.00633,0.14292,0.22869,16.06,-99.9999,641,816,Juliana
338252,2.96589,0.14729,0.23118,15.55,-99.9999,641,816,Juliana
338295,2.97187,0.14991,0.23245,15.83,-99.9999,641,816,Juliana
338311,2.98602,0.14642,0.22844,15.49,-99.9999,641,816,Juliana
338337,3.01783,0.1458,0.23241,16.02,-99.9999,641,816,Juliana
338383,2.98466,0.14837,0.22724,16.39,-99.9999,641,816,Juliana
339029,2.98171,0.14818,0.22998,14.89,-99.9999,641,816,Juliana
347621,2.99716,0.14531,0.23052,15.68,-99.9999,641,816,Juliana
358688,2.97178,0.14833,0.23252,16.14,-99.9999,641,816,Juliana
360873,2.9786,0.14471,0.23044,15.97,-99.9999,641,816,Juliana
363968,2.98563,0.13863,0.23046,16.04,-99.9999,641,816,Juliana
365887,2.99767,0.13692,0.22445,15.8,-99.9999,641,816,Juliana
368496,2.98079,0.14652,0.23101,16.06,-99.9999,641,816,Juliana
375471,2.99713,0.14894,0.22453,15.66,-99.9999,641,816,Juliana
375582,2.99325,0.14303,0.22672,15.45,-99.9999,641,816,Juliana
376975,2.97403,0.14419,0.22937,16.22,-99.9999,641,816,Juliana
380341,3.00315,0.14555,0.22577,16.06,-99.9999,641,816,Juliana
388758,2.98956,0.14765,0.22859,15.68,-99.9999,641,816,Juliana
