668,2.79651,0.19714,0.1368,11.98,-99.9999,512,668,Dora
1414,2.78674,0.19532,0.13659,12.91,-99.9999,512,668,Dora
1734,2.77774,0.19492,0.13698,11.61,-99.9999,512,668,Dora
1795,2.78535,0.19597,0.13865,12.03,-99.9999,512,668,Dora
1836,2.78338,0.19513,0.13609,12.04,-99.9999,512,668,Dora
1970,2.77968,0.19575,0.13686,12.19,-99.9999,512,668,Dora
2598,2.78183,0.19489,0.13752,12.96,-99.9999,512,668,Dora
2807,2.79557,0.19734,0.13623,12.59,-99.9999,512,668,Dora
2940,2.78452,0.1946,0.13663,13.98,-99.9999,512,668,Dora
3563,2.7948,0.1983,0.13651,12.46,-99.9999,512,668,Dora
3611,2.78694,0.19557,0.13761,12.71,-99.9999,512,668,Dora
3630,2.76875,0.19342,0.13772,12.62,-99.9999,512,668,Dora
3775,2.78743,0.19446,0.13503,12.5,-99.9999,512,668,Dora
3829,2.78822,0.19462,0.13523,11.99,-99.9999,512,668,Dora
4135,2.78955,0.19583,0.13665,12.23,-99.9999,512,668,Dora
4220,2.80168,0.19637,0.13553,13.25,-99.9999,512,668,Dora
4343,2.78684,0.19787,0.13902,12.36,-99.9999,512,668,Dora
4354,2.79597,0.19652,0.13582,13.35,-99.9999,512,668,Dora
4356,2.80069,0.1992,0.14033,12.79,-99.9999,512,668,Dora
4584,2.79037,0.19746,0.13447,12.95,-99.9999,512,668,Dora
5243,2.77758,0.19376,0.13513,12.95,-99.9999,512,668,Dora
5345,2.76214,0.19291,0.1371,13.73,-99.9999,512,668,Dora
5348,2.79211,0.1955,0.13665,12.54,-99.9999,512,668,Dora
5416,2.78214,0.19281,0.13432,12.61,-99.9999,512,668,Dora
5884,2.76969,0.19306,0.13595,13.08,-99.9999,512,668,Dora
6129,2.79357,0.19752,0.13738,12.71,-99.9999,512,668,Dora
6233,2.79313,0.19613,0.13584,13.69,-99.9999,512,668,Dora
6283,2.78975,0.19634,0.13747,13.56,-99.9999,512,668,Dora
6410,2.77088,0.19333,0.13763,12.53,-99.9999,512,668,Dora
6509,2.7928,0.1961,0.13765,12.57,-99.9999,512,668,Dora
6717,2.80926,0.19702,0.1344,13.33,-99.9999,512,668,Dora
7050,2.79545,0.19594,0.13701,12.68,-99.9999,512,668,Dora
7110,2.79691,0.19645,0.13631,12.67,-99.9999,512,668,Dora
7402,2.77996,0.19589,0.13746,12.93,-99.9999,512,668,Dora
7405,2.76755,0.19322,0.13522,12.74,-99.9999,512,668,Dora
7512,2.78466,0.19523,0.13648,12.88,-99.9999,512,668,Dora
