945,2.63742,0.25141,0.51253,9.96,0,805,945,Barcelona
5765,2.63797,0.24417,0.5129,12.27,0.08,805,945,Barcelona
7306,2.64251,0.24634,0.51315,13.19,0.47,805,945,Barcelona
11028,2.62926,0.25061,0.51505,13.72,-0.59,805,945,Barcelona
15438,2.63536,0.24263,0.5124,13.09,-0.2,805,945,Barcelona
16005,2.59943,0.19432,0.51138,14.04,-2.36,805,945,Barcelona
39967,2.62453,0.24502,0.51385,13.99,-0.82,805,945,Barcelona
43796,2.60315,0.19462,0.51007,13.54,-2.69,805,945,Barcelona
45877,2.63206,0.26671,0.513,13.37,-0.45,805,945,Barcelona
47985,2.62664,0.26444,0.51273,13.7,-0.78,805,945,Barcelona
57248,2.63682,0.21281,0.5129,13.81,-0.04,805,945,Barcelona
58330,2.62451,0.25932,0.51481,13.89,-0.86,805,945,Barcelona
58641,2.62887,0.24536,0.51383,14.11,-0.52,805,945,Barcelona
58817,2.59895,0.25912,0.51118,14.65,-1.81,805,945,Barcelona
59737,2.62928,0.25754,0.51421,13.67,-0.6,805,945,Barcelona
63126,2.62407,0.25713,0.51182,14.26,-0.75,805,945,Barcelona
64273,2.61847,0.22495,0.51148,14.48,-0.96,805,945,Barcelona
67841,2.64021,0.26859,0.51135,13.75,0.2,805,945,Barcelona
68284,2.64014,0.24838,0.51305,13.6,0.21,805,945,Barcelona
69080,2.64515,0.21268,0.51365,14.11,0.47,805,945,Barcelona
69518,2.6324,0.2168,0.51209,13.61,-0.38,805,945,Barcelona
74017,2.63819,0.22366,0.51434,14.81,0.03,805,945,Barcelona
74160,2.64219,0.24608,0.51625,14.49,0.24,805,945,Barcelona
75018,2.62562,0.25944,0.5132,13.65,-0.88,805,945,Barcelona
75914,2.59944,0.23049,0.51374,14.31,-2.09,805,945,Barcelona
78066,2.63157,0.24716,0.51327,13.96,-0.38,805,945,Barcelona
79144,2.64124,0.24141,0.51312,13.63,0.29,805,945,Barcelona
79186,2.62845,0.24414,0.51425,13.69,-0.66,805,945,Barcelona
79560,2.63122,0.22128,0.51468,14.39,-0.33,805,945,Barcelona
81301,2.62972,0.24752,0.51478,15.17,-0.28,805,945,Barcelona
81394,2.62086,0.21179,0.51262,14.65,-0.78,805,945,Barcelona
81800,2.62675,0.24605,0.51472,14.2,-0.62,805,945,Barcelona
85578,2.65795,0.24193,0.51126,14.78,0.91,805,945,Barcelona
93052,2.63559,0.24974,0.5128,14.33,-0.1,805,945,Barcelona
