387,2.73916,0.23025,0.28245,7.53,-99.9999,541,1484,Postrema
547,2.77305,0.22591,0.27724,9.64,-99.9999,541,1484,Postrema
599,2.77241,0.23427,0.28867,8.84,-99.9999,541,1484,Postrema
1484,2.7379,0.2388,0.28404,10.84,-99.9999,541,1484,Postrema
1659,2.78365,0.22447,0.28608,9.81,-99.9999,541,1484,Postrema
5852,2.74154,0.23959,0.28317,11.92,-99.9999,541,1484,Postrema
7489,2.79937,0.23288,0.29011,13.28,-99.9999,541,1484,Postrema
30379,2.78977,0.23426,0.28936,13.34,-99.9999,541,1484,Postrema
53517,2.74282,0.24108,0.2831,14.03,-99.9999,541,1484,Postrema
72200,2.79598,0.22563,0.27536,14.26,-99.9999,541,1484,Postrema
81842,2.73211,0.23767,0.28275,14.74,-99.9999,541,1484,Postrema
81943,2.73737,0.24405,0.28761,14.55,-99.9999,541,1484,Postrema
83960,2.72442,0.24139,0.28397,14.38,-99.9999,541,1484,Postrema
84857,2.74758,0.23699,0.28399,14.75,-99.9999,541,1484,Postrema
84985,2.72287,0.2445,0.28335,14.54,-99.9999,541,1484,Postrema
87142,2.72491,0.23288,0.28271,14.58,-99.9999,541,1484,Postrema
93075,2.73521,0.23318,0.28075,14.11,-99.9999,541,1484,Postrema
93719,2.78154,0.23107,0.27912,13.26,-99.9999,541,1484,Postrema
94143,2.72533,0.24141,0.28382,14.4,-99.9999,541,1484,Postrema
99099,2.78275,0.22979,0.28672,14.29,-99.9999,541,1484,Postrema
103100,2.73379,0.24209,0.28453,14.55,-99.9999,541,1484,Postrema
103496,2.76419,0.23966,0.28534,14.09,-99.9999,541,1484,Postrema
105159,2.78876,0.23747,0.28987,14.23,-99.9999,541,1484,Postrema
119934,2.71865,0.23736,0.28257,14.88,-99.9999,541,1484,Postrema
120103,2.76671,0.23545,0.28505,15.06,-99.9999,541,1484,Postrema
122850,2.73358,0.23782,0.28249,15.35,-99.9999,541,1484,Postrema
123583,2.72875,0.24144,0.28389,13.8,-99.9999,541,1484,Postrema
131390,2.7854,0.22597,0.27574,14.79,-99.9999,541,1484,Postrema
132707,2.78784,0.22628,0.27692,14.86,-99.9999,541,1484,Postrema
133884,2.74221,0.23903,0.28314,15.02,-99.9999,541,1484,Postrema
134245,2.77778,0.23068,0.2809,15.24,-99.9999,541,1484,Postrema
135374,2.77919,0.2306,0.28391,14.36,-99.9999,541,1484,Postrema
142961,2.72229,0.24368,0.28344,14.81,-99.9999,541,1484,Postrema
145533,2.7841,0.23431,0.28643,15.03,-99.9999,541,1484,Postrema
159631,2.71083,0.2352,0.28089,14.73,-99.9999,541,1484,Postrema
160033,2.76152,0.22885,0.28654,14.64,-99.9999,541,1484,Postrema
160569,2.755,0.23911,0.28218,14.81,-99.9999,541,1484,Postrema
162112,2.71409,0.24459,0.28574,15.31,-99.9999,541,1484,Postrema
163269,2.73511,0.23677,0.28212,15,-99.9999,541,1484,Postrema
166485,2.78982,0.22132,0.28409,14.76,-99.9999,541,1484,Postrema
178662,2.75841,0.24508,0.28294,14.78,-99.9999,541,1484,Postrema
178676,2.73883,0.23415,0.27955,15.43,-99.9999,541,1484,Postrema
192746,2.7337,0.23556,0.28357,15.71,-99.9999,541,1484,Postrema
192820,2.72243,0.2434,0.28491,15.43,-99.9999,541,1484,Postrema
200274,2.76406,0.23455,0.28903,15.12,-99.9999,541,1484,Postrema
208161,2.75162,0.2462,0.28385,15.12,-99.9999,541,1484,Postrema
208758,2.71815,0.23991,0.28435,15.21,-99.9999,541,1484,Postrema
210642,2.78199,0.2354,0.28684,15.49,-99.9999,541,1484,Postrema
213150,2.76344,0.22665,0.28897,15.11,-99.9999,541,1484,Postrema
214003,2.72457,0.23961,0.28365,15.69,-99.9999,541,1484,Postrema
219366,2.77517,0.23709,0.28499,15.57,-99.9999,541,1484,Postrema
230411,2.71921,0.24326,0.28429,15.13,-99.9999,541,1484,Postrema
232151,2.73219,0.23951,0.28386,15.46,-99.9999,541,1484,Postrema
237909,2.71274,0.24012,0.28374,15.4,-99.9999,541,1484,Postrema
241826,2.76991,0.23745,0.28177,15.98,-99.9999,541,1484,Postrema
243340,2.73681,0.22397,0.28737,16.6,-99.9999,541,1484,Postrema
244117,2.73737,0.23755,0.28231,15.12,-99.9999,541,1484,Postrema
247931,2.77542,0.22942,0.28215,15.79,-99.9999,541,1484,Postrema
247964,2.71853,0.23758,0.28229,15.65,-99.9999,541,1484,Postrema
248676,2.7323,0.23857,0.28346,16.26,-99.9999,541,1484,Postrema
249958,2.71568,0.23615,0.28179,15.4,-99.9999,541,1484,Postrema
252280,2.76678,0.23257,0.28232,15.96,-99.9999,541,1484,Postrema
254753,2.76693,0.23241,0.28723,16.56,-99.9999,541,1484,Postrema
258757,2.7397,0.24221,0.28436,14.51,-99.9999,541,1484,Postrema
260905,2.77537,0.24316,0.28806,15.64,-99.9999,541,1484,Postrema
260971,2.75555,0.24081,0.28762,16.34,-99.9999,541,1484,Postrema
262669,2.76058,0.24054,0.27891,16.08,-99.9999,541,1484,Postrema
263949,2.73522,0.23988,0.28387,16.16,-99.9999,541,1484,Postrema
264750,2.72649,0.23873,0.28477,15.35,-99.9999,541,1484,Postrema
265759,2.71203,0.23794,0.27966,15.75,-99.9999,541,1484,Postrema
268609,2.75987,0.24438,0.28497,16.17,-99.9999,541,1484,Postrema
269764,2.78739,0.22688,0.27414,15.71,-99.9999,541,1484,Postrema
271078,2.7202,0.2408,0.28212,16.11,-99.9999,541,1484,Postrema
